Timestamp | Device_ID | Temperature (Celsius) | Status
2026-09-22 04:11:22 | WARD_B_TEMP_02 | 38.1 | CRITICAL
2026-09-22 04:11:22 | WARD_B_TEMP_03 | 40.0 | CRITICAL
2026-09-22 04:11:22 | WARD_B_TEMP_04 | 35.0 | CRITICAL
2026-09-22 04:11:22 | WARD_B_TEMP_05 | 36.7 | NORMAL
2026-09-22 04:11:23 | WARD_B_TEMP_01 | 37.1 | NORMAL
2026-09-22 04:11:23 | WARD_B_TEMP_02 | 35.3 | CRITICAL
2026-09-22 04:11:23 | WARD_B_TEMP_03 | 35.8 | NORMAL
2026-09-22 04:11:23 | WARD_B_TEMP_04 | 37.1 | NORMAL
2026-09-22 04:11:23 | WARD_B_TEMP_05 | 40.0 | CRITICAL
2026-09-22 04:11:24 | WARD_B_TEMP_01 | 38.2 | CRITICAL
2026-09-22 04:11:24 | WARD_B_TEMP_02 | 37.5 | WARNING
2026-09-22 04:11:24 | WARD_B_TEMP_03 | 36.2 | NORMAL
2026-09-22 04:11:24 | WARD_B_TEMP_04 | 38.6 | CRITICAL
2026-09-22 04:11:24 | WARD_B_TEMP_05 | 37.6 | WARNING
2026-09-22 04:11:25 | WARD_B_TEMP_01 | 39.6 | CRITICAL
2026-09-22 04:11:25 | WARD_B_TEMP_02 | 35.1 | CRITICAL
2026-09-22 04:11:25 | WARD_B_TEMP_03 | 40.0 | CRITICAL
2026-09-22 04:11:25 | WARD_B_TEMP_04 | 40.0 | CRITICAL
2026-09-22 04:11:25 | WARD_B_TEMP_05 | 36.2 | NORMAL
2026-09-22 04:11:26 | WARD_B_TEMP_01 | 39.4 | CRITICAL
2026-09-22 04:11:26 | WARD_B_TEMP_02 | 39.7 | CRITICAL
2026-09-22 04:11:26 | WARD_B_TEMP_03 | 38.6 | CRITICAL
2026-09-22 04:11:26 | WARD_B_TEMP_04 | 39.7 | CRITICAL
2026-09-22 04:11:26 | WARD_B_TEMP_05 | 37.8 | WARNING
2026-09-22 04:11:27 | WARD_B_TEMP_01 | 38.2 | CRITICAL
2026-09-22 04:11:27 | WARD_B_TEMP_02 | 34.5 | CRITICAL
2026-09-22 04:11:27 | WARD_B_TEMP_03 | 37.8 | WARNING
2026-09-22 04:11:27 | WARD_B_TEMP_04 | 34.6 | CRITICAL
2026-09-22 04:11:27 | WARD_B_TEMP_05 | 35.8 | NORMAL
2026-09-22 04:11:28 | WARD_B_TEMP_01 | 39.3 | CRITICAL
2026-09-22 04:11:28 | WARD_B_TEMP_02 | 36.3 | NORMAL
2026-09-22 04:11:28 | WARD_B_TEMP_03 | 34.8 | CRITICAL
2026-09-22 04:11:28 | WARD_B_TEMP_04 | 39.9 | CRITICAL
2026-09-22 04:11:28 | WARD_B_TEMP_05 | 35.1 | CRITICAL
2026-09-22 04:11:29 | WARD_B_TEMP_01 | 39.2 | CRITICAL
2026-09-22 04:11:29 | WARD_B_TEMP_02 | 37.7 | WARNING
2026-09-22 04:11:29 | WARD_B_TEMP_03 | 40.1 | CRITICAL
2026-09-22 04:11:29 | WARD_B_TEMP_04 | 35.2 | CRITICAL
2026-09-22 04:11:29 | WARD_B_TEMP_05 | 37.2 | NORMAL
2026-09-22 04:11:30 | WARD_B_TEMP_01 | 40.2 | CRITICAL
2026-09-22 04:11:30 | WARD_B_TEMP_02 | 36.4 | NORMAL
2026-09-22 04:11:30 | WARD_B_TEMP_03 | 40.1 | CRITICAL
2026-09-22 04:11:30 | WARD_B_TEMP_04 | 35.3 | CRITICAL
2026-09-22 04:11:30 | WARD_B_TEMP_05 | 34.8 | CRITICAL
2026-09-22 04:11:31 | WARD_B_TEMP_01 | 36.7 | NORMAL
2026-09-22 04:11:31 | WARD_B_TEMP_02 | 35.5 | NORMAL
2026-09-22 04:11:31 | WARD_B_TEMP_03 | 40.1 | CRITICAL
2026-09-22 04:11:31 | WARD_B_TEMP_04 | 39.0 | CRITICAL
2026-09-22 04:11:31 | WARD_B_TEMP_05 | 40.3 | CRITICAL
2026-09-22 04:11:32 | WARD_B_TEMP_01 | 35.7 | NORMAL
2026-09-22 04:11:32 | WARD_B_TEMP_02 | 39.2 | CRITICAL
2026-09-22 04:11:32 | WARD_B_TEMP_03 | 38.4 | CRITICAL
2026-09-22 04:11:32 | WARD_B_TEMP_04 | 36.3 | NORMAL
2026-09-22 04:11:32 | WARD_B_TEMP_05 | 35.2 | CRITICAL
2026-09-22 04:11:33 | WARD_B_TEMP_01 | 37.6 | WARNING
2026-09-22 04:11:33 | WARD_B_TEMP_02 | 38.3 | CRITICAL
2026-09-22 04:11:33 | WARD_B_TEMP_03 | 37.9 | WARNING
2026-09-22 04:11:33 | WARD_B_TEMP_04 | 34.7 | CRITICAL
2026-09-22 04:11:33 | WARD_B_TEMP_05 | 40.5 | CRITICAL
2026-09-22 04:11:34 | WARD_B_TEMP_01 | 35.6 | NORMAL
2026-09-22 04:11:34 | WARD_B_TEMP_02 | 38.3 | CRITICAL
2026-09-22 04:11:34 | WARD_B_TEMP_03 | 34.8 | CRITICAL
2026-09-22 04:11:34 | WARD_B_TEMP_04 | 36.1 | NORMAL
2026-09-22 04:11:34 | WARD_B_TEMP_05 | 37.6 | WARNING
2026-09-22 04:11:35 | WARD_B_TEMP_01 | 39.9 | CRITICAL
2026-09-22 04:11:35 | WARD_B_TEMP_02 | 36.7 | NORMAL
2026-09-22 04:11:35 | WARD_B_TEMP_03 | 34.8 | CRITICAL
2026-09-22 04:11:35 | WARD_B_TEMP_04 | 34.5 | CRITICAL
2026-09-22 04:11:35 | WARD_B_TEMP_05 | 36.9 | NORMAL
2026-09-22 04:11:36 | WARD_B_TEMP_01 | 35.6 | NORMAL
2026-09-22 04:11:36 | WARD_B_TEMP_02 | 35.2 | CRITICAL
2026-09-22 04:11:36 | WARD_B_TEMP_03 | 35.8 | NORMAL
2026-09-22 04:11:36 | WARD_B_TEMP_04 | 35.4 | CRITICAL
2026-09-22 04:11:36 | WARD_B_TEMP_05 | 37.7 | WARNING
2026-09-22 04:11:37 | WARD_B_TEMP_01 | 36.5 | NORMAL
2026-09-22 04:11:37 | WARD_B_TEMP_02 | 40.0 | CRITICAL
2026-09-22 04:11:37 | WARD_B_TEMP_03 | 40.4 | CRITICAL
2026-09-22 04:11:37 | WARD_B_TEMP_04 | 39.8 | CRITICAL
2026-09-22 04:11:37 | WARD_B_TEMP_05 | 40.2 | CRITICAL
2026-09-22 04:11:38 | WARD_B_TEMP_01 | 35.1 | CRITICAL
2026-09-22 04:11:38 | WARD_B_TEMP_02 | 39.7 | CRITICAL
2026-09-22 04:11:38 | WARD_B_TEMP_03 | 37.7 | WARNING
2026-09-22 04:11:38 | WARD_B_TEMP_04 | 38.3 | CRITICAL
2026-09-22 04:11:38 | WARD_B_TEMP_05 | 39.7 | CRITICAL
2026-09-22 04:11:39 | WARD_B_TEMP_01 | 37.8 | WARNING
2026-09-22 04:11:39 | WARD_B_TEMP_02 | 40.2 | CRITICAL
2026-09-22 04:11:39 | WARD_B_TEMP_03 | 34.8 | CRITICAL
2026-09-22 04:11:39 | WARD_B_TEMP_04 | 40.3 | CRITICAL
2026-09-22 04:11:39 | WARD_B_TEMP_05 | 35.7 | NORMAL
2026-09-22 04:11:40 | WARD_B_TEMP_01 | 36.5 | NORMAL
2026-09-22 04:11:40 | WARD_B_TEMP_02 | 36.0 | NORMAL
2026-09-22 04:11:40 | WARD_B_TEMP_03 | 36.5 | NORMAL
2026-09-22 04:11:40 | WARD_B_TEMP_04 | 37.9 | WARNING
2026-09-22 04:11:40 | WARD_B_TEMP_05 | 38.3 | CRITICAL
2026-09-22 04:11:41 | WARD_B_TEMP_01 | 37.5 | WARNING
2026-09-22 04:11:41 | WARD_B_TEMP_02 | 38.8 | CRITICAL
2026-09-22 04:11:41 | WARD_B_TEMP_03 | 36.8 | NORMAL
2026-09-22 04:11:41 | WARD_B_TEMP_04 | 35.9 | NORMAL
2026-09-22 04:11:41 | WARD_B_TEMP_05 | 36.4 | NORMAL
2026-09-22 04:11:42 | WARD_B_TEMP_01 | 39.6 | CRITICAL
2026-09-22 04:11:42 | WARD_B_TEMP_02 | 39.9 | CRITICAL
2026-09-22 04:11:42 | WARD_B_TEMP_03 | 40.0 | CRITICAL
2026-09-22 04:11:42 | WARD_B_TEMP_04 | 34.7 | CRITICAL
2026-09-22 04:11:42 | WARD_B_TEMP_05 | 39.8 | CRITICAL
2026-09-22 04:11:43 | WARD_B_TEMP_01 | 35.7 | NORMAL
2026-09-22 04:11:43 | WARD_B_TEMP_02 | 39.7 | CRITICAL
2026-09-22 04:11:43 | WARD_B_TEMP_03 | 34.7 | CRITICAL
2026-09-22 04:11:43 | WARD_B_TEMP_04 | 34.6 | CRITICAL
2026-09-22 04:11:43 | WARD_B_TEMP_05 | 39.9 | CRITICAL
2026-09-22 04:11:44 | WARD_B_TEMP_01 | 40.0 | CRITICAL
2026-09-22 04:11:44 | WARD_B_TEMP_02 | 39.8 | CRITICAL
2026-09-22 04:11:44 | WARD_B_TEMP_03 | 35.7 | NORMAL
2026-09-22 04:11:44 | WARD_B_TEMP_04 | 34.6 | CRITICAL
2026-09-22 04:11:44 | WARD_B_TEMP_05 | 34.9 | CRITICAL
2026-09-22 04:11:45 | WARD_B_TEMP_01 | 38.9 | CRITICAL
2026-09-22 04:11:45 | WARD_B_TEMP_02 | 35.9 | NORMAL
2026-09-22 04:11:45 | WARD_B_TEMP_03 | 39.3 | CRITICAL
2026-09-22 04:11:45 | WARD_B_TEMP_04 | 37.6 | WARNING
2026-09-22 04:11:45 | WARD_B_TEMP_05 | 37.5 | WARNING
2026-09-22 04:11:46 | WARD_B_TEMP_01 | 38.4 | CRITICAL
2026-09-22 04:11:46 | WARD_B_TEMP_02 | 34.6 | CRITICAL
2026-09-22 04:11:46 | WARD_B_TEMP_03 | 34.5 | CRITICAL
2026-09-22 04:11:46 | WARD_B_TEMP_04 | 38.9 | CRITICAL
2026-09-22 04:11:46 | WARD_B_TEMP_05 | 36.3 | NORMAL
2026-09-22 04:11:47 | WARD_B_TEMP_01 | 39.2 | CRITICAL
2026-09-22 04:11:47 | WARD_B_TEMP_02 | 37.4 | NORMAL
2026-09-22 04:11:47 | WARD_B_TEMP_03 | 36.9 | NORMAL
2026-09-22 04:11:47 | WARD_B_TEMP_04 | 36.5 | NORMAL
2026-09-22 04:11:47 | WARD_B_TEMP_05 | 37.0 | NORMAL
2026-09-22 04:11:48 | WARD_B_TEMP_01 | 37.3 | NORMAL
2026-09-22 04:11:48 | WARD_B_TEMP_02 | 38.8 | CRITICAL
2026-09-22 04:11:48 | WARD_B_TEMP_03 | 35.5 | NORMAL
2026-09-22 04:11:48 | WARD_B_TEMP_04 | 38.8 | CRITICAL
2026-09-22 04:11:48 | WARD_B_TEMP_05 | 36.1 | NORMAL
2026-09-22 04:11:49 | WARD_B_TEMP_01 | 37.8 | WARNING
2026-09-22 04:11:49 | WARD_B_TEMP_02 | 36.2 | NORMAL
2026-09-22 04:11:49 | WARD_B_TEMP_03 | 36.0 | NORMAL
2026-09-22 04:11:49 | WARD_B_TEMP_04 | 39.1 | CRITICAL
2026-09-22 04:11:49 | WARD_B_TEMP_05 | 39.4 | CRITICAL
2026-09-22 04:11:50 | WARD_B_TEMP_01 | 34.9 | CRITICAL
2026-09-22 04:11:50 | WARD_B_TEMP_02 | 39.8 | CRITICAL
2026-09-22 04:11:50 | WARD_B_TEMP_03 | 39.8 | CRITICAL
2026-09-22 04:11:50 | WARD_B_TEMP_04 | 38.0 | WARNING
2026-09-22 04:11:50 | WARD_B_TEMP_05 | 35.4 | CRITICAL
2026-09-22 04:11:51 | WARD_B_TEMP_01 | 35.5 | NORMAL
2026-09-22 04:11:51 | WARD_B_TEMP_02 | 38.4 | CRITICAL
2026-09-22 04:11:51 | WARD_B_TEMP_03 | 38.0 | WARNING
2026-09-22 04:11:51 | WARD_B_TEMP_04 | 35.2 | CRITICAL
2026-09-22 04:11:51 | WARD_B_TEMP_05 | 40.1 | CRITICAL
2026-09-22 04:11:52 | WARD_B_TEMP_01 | 36.2 | NORMAL
2026-09-22 04:11:52 | WARD_B_TEMP_02 | 35.9 | NORMAL
2026-09-22 04:11:52 | WARD_B_TEMP_03 | 38.4 | CRITICAL
2026-09-22 04:11:52 | WARD_B_TEMP_04 | 35.0 | CRITICAL
2026-09-22 04:11:52 | WARD_B_TEMP_05 | 39.0 | CRITICAL
2026-09-22 04:11:53 | WARD_B_TEMP_01 | 40.4 | CRITICAL
2026-09-22 04:11:53 | WARD_B_TEMP_02 | 38.1 | CRITICAL
2026-09-22 04:11:53 | WARD_B_TEMP_03 | 38.3 | CRITICAL
2026-09-22 04:11:53 | WARD_B_TEMP_04 | 35.4 | CRITICAL
2026-09-22 04:11:53 | WARD_B_TEMP_05 | 37.3 | NORMAL
2026-09-22 04:11:54 | WARD_B_TEMP_01 | 36.1 | NORMAL
2026-09-22 04:11:54 | WARD_B_TEMP_02 | 37.6 | WARNING
2026-09-22 04:11:54 | WARD_B_TEMP_03 | 40.3 | CRITICAL
2026-09-22 04:11:54 | WARD_B_TEMP_04 | 37.5 | WARNING
2026-09-22 04:11:54 | WARD_B_TEMP_05 | 35.1 | CRITICAL
2026-09-22 04:11:55 | WARD_B_TEMP_01 | 34.5 | CRITICAL
2026-09-22 04:11:55 | WARD_B_TEMP_02 | 38.4 | CRITICAL
2026-09-22 04:11:55 | WARD_B_TEMP_03 | 35.3 | CRITICAL
2026-09-22 04:11:55 | WARD_B_TEMP_04 | 39.8 | CRITICAL
2026-09-22 04:11:55 | WARD_B_TEMP_05 | 35.2 | CRITICAL
2026-09-22 04:11:56 | WARD_B_TEMP_01 | 38.3 | CRITICAL
2026-09-22 04:11:56 | WARD_B_TEMP_02 | 40.1 | CRITICAL
2026-09-22 04:11:56 | WARD_B_TEMP_03 | 34.9 | CRITICAL
2026-09-22 04:11:56 | WARD_B_TEMP_04 | 36.1 | NORMAL
2026-09-22 04:11:56 | WARD_B_TEMP_05 | 35.9 | NORMAL
2026-09-22 04:11:57 | WARD_B_TEMP_01 | 37.6 | WARNING
2026-09-22 04:11:57 | WARD_B_TEMP_02 | 38.3 | CRITICAL
2026-09-22 04:11:57 | WARD_B_TEMP_03 | 38.0 | WARNING
2026-09-22 04:11:57 | WARD_B_TEMP_04 | 37.3 | NORMAL
2026-09-22 04:11:57 | WARD_B_TEMP_05 | 37.9 | WARNING
2026-09-22 04:11:58 | WARD_B_TEMP_01 | 37.4 | NORMAL
2026-09-22 04:11:58 | WARD_B_TEMP_02 | 39.5 | CRITICAL
2026-09-22 04:11:58 | WARD_B_TEMP_03 | 40.2 | CRITICAL
2026-09-22 04:11:58 | WARD_B_TEMP_04 | 39.2 | CRITICAL
2026-09-22 04:11:58 | WARD_B_TEMP_05 | 39.5 | CRITICAL
2026-09-22 04:11:59 | WARD_B_TEMP_01 | 38.7 | CRITICAL
2026-09-22 04:11:59 | WARD_B_TEMP_02 | 40.3 | CRITICAL
2026-09-22 04:11:59 | WARD_B_TEMP_03 | 38.6 | CRITICAL
2026-09-22 04:11:59 | WARD_B_TEMP_04 | 37.5 | WARNING
2026-09-22 04:11:59 | WARD_B_TEMP_05 | 38.2 | CRITICAL
2026-09-22 04:12:00 | WARD_B_TEMP_01 | 36.8 | NORMAL
2026-09-22 04:12:00 | WARD_B_TEMP_02 | 34.6 | CRITICAL
2026-09-22 04:12:00 | WARD_B_TEMP_03 | 37.3 | NORMAL
2026-09-22 04:12:00 | WARD_B_TEMP_04 | 38.4 | CRITICAL
2026-09-22 04:12:00 | WARD_B_TEMP_05 | 38.0 | WARNING
2026-09-22 04:12:01 | WARD_B_TEMP_01 | 39.8 | CRITICAL
2026-09-22 04:12:01 | WARD_B_TEMP_02 | 40.0 | CRITICAL
2026-09-22 04:12:01 | WARD_B_TEMP_03 | 39.8 | CRITICAL
2026-09-22 04:12:01 | WARD_B_TEMP_04 | 37.0 | NORMAL
2026-09-22 04:12:01 | WARD_B_TEMP_05 | 35.0 | CRITICAL
2026-09-22 04:12:02 | WARD_B_TEMP_01 | 35.7 | NORMAL
2026-09-22 04:12:02 | WARD_B_TEMP_02 | 38.7 | CRITICAL
2026-09-22 04:12:02 | WARD_B_TEMP_03 | 36.6 | NORMAL
2026-09-22 04:12:02 | WARD_B_TEMP_04 | 36.7 | NORMAL
2026-09-22 04:12:02 | WARD_B_TEMP_05 | 38.6 | CRITICAL
2026-09-22 04:12:03 | WARD_B_TEMP_01 | 36.8 | NORMAL
2026-09-22 04:12:03 | WARD_B_TEMP_02 | 35.9 | NORMAL
2026-09-22 04:12:03 | WARD_B_TEMP_03 | 40.4 | CRITICAL
2026-09-22 04:12:03 | WARD_B_TEMP_04 | 36.3 | NORMAL
2026-09-22 04:12:03 | WARD_B_TEMP_05 | 35.4 | CRITICAL
2026-09-22 04:12:04 | WARD_B_TEMP_01 | 37.9 | WARNING
2026-09-22 04:12:04 | WARD_B_TEMP_02 | 38.3 | CRITICAL
2026-09-22 04:12:04 | WARD_B_TEMP_03 | 38.5 | CRITICAL
2026-09-22 04:12:04 | WARD_B_TEMP_04 | 35.7 | NORMAL
2026-09-22 04:12:04 | WARD_B_TEMP_05 | 39.8 | CRITICAL
2026-09-22 04:12:05 | WARD_B_TEMP_01 | 36.5 | NORMAL
2026-09-22 04:12:05 | WARD_B_TEMP_02 | 35.4 | CRITICAL
2026-09-22 04:12:05 | WARD_B_TEMP_03 | 38.8 | CRITICAL
2026-09-22 04:12:05 | WARD_B_TEMP_04 | 38.7 | CRITICAL
2026-09-22 04:12:05 | WARD_B_TEMP_05 | 39.1 | CRITICAL
2026-09-22 04:12:06 | WARD_B_TEMP_01 | 35.8 | NORMAL
2026-09-22 04:12:06 | WARD_B_TEMP_02 | 35.9 | NORMAL
2026-09-22 04:12:06 | WARD_B_TEMP_03 | 35.5 | NORMAL
2026-09-22 04:12:06 | WARD_B_TEMP_04 | 34.8 | CRITICAL
2026-09-22 04:12:06 | WARD_B_TEMP_05 | 36.1 | NORMAL
2026-09-22 04:12:07 | WARD_B_TEMP_01 | 35.8 | NORMAL
2026-09-22 04:12:07 | WARD_B_TEMP_02 | 37.0 | NORMAL
2026-09-22 04:12:07 | WARD_B_TEMP_03 | 34.6 | CRITICAL
2026-09-22 04:12:07 | WARD_B_TEMP_04 | 39.9 | CRITICAL
2026-09-22 04:12:07 | WARD_B_TEMP_05 | 34.7 | CRITICAL
2026-09-22 04:12:08 | WARD_B_TEMP_01 | 39.6 | CRITICAL
2026-09-22 04:12:08 | WARD_B_TEMP_02 | 39.3 | CRITICAL
2026-09-22 04:12:08 | WARD_B_TEMP_03 | 36.8 | NORMAL
2026-09-22 04:12:08 | WARD_B_TEMP_04 | 37.8 | WARNING
2026-09-22 04:12:08 | WARD_B_TEMP_05 | 39.2 | CRITICAL
2026-09-22 04:12:09 | WARD_B_TEMP_01 | 38.9 | CRITICAL
2026-09-22 04:12:09 | WARD_B_TEMP_02 | 34.8 | CRITICAL
2026-09-22 04:12:09 | WARD_B_TEMP_03 | 37.8 | WARNING
2026-09-22 04:12:09 | WARD_B_TEMP_04 | 39.5 | CRITICAL
2026-09-22 04:12:09 | WARD_B_TEMP_05 | 34.9 | CRITICAL
2026-09-22 04:12:10 | WARD_B_TEMP_01 | 39.3 | CRITICAL
2026-09-22 04:12:10 | WARD_B_TEMP_02 | 39.5 | CRITICAL
2026-09-22 04:12:10 | WARD_B_TEMP_03 | 35.5 | NORMAL
2026-09-22 04:12:10 | WARD_B_TEMP_04 | 37.2 | NORMAL
2026-09-22 04:12:10 | WARD_B_TEMP_05 | 36.3 | NORMAL
2026-09-22 04:12:11 | WARD_B_TEMP_01 | 38.7 | CRITICAL
2026-09-22 04:12:11 | WARD_B_TEMP_02 | 37.3 | NORMAL
2026-09-22 04:12:11 | WARD_B_TEMP_03 | 34.8 | CRITICAL
2026-09-22 04:12:11 | WARD_B_TEMP_04 | 39.5 | CRITICAL
2026-09-22 04:12:11 | WARD_B_TEMP_05 | 38.1 | CRITICAL
2026-09-22 04:12:12 | WARD_B_TEMP_01 | 37.3 | NORMAL
2026-09-22 04:12:12 | WARD_B_TEMP_02 | 39.0 | CRITICAL
2026-09-22 04:12:12 | WARD_B_TEMP_03 | 39.6 | CRITICAL
2026-09-22 04:12:12 | WARD_B_TEMP_04 | 35.3 | CRITICAL
2026-09-22 04:12:12 | WARD_B_TEMP_05 | 35.1 | CRITICAL
2026-09-22 04:12:13 | WARD_B_TEMP_01 | 38.3 | CRITICAL
2026-09-22 04:12:13 | WARD_B_TEMP_02 | 36.6 | NORMAL
2026-09-22 04:12:13 | WARD_B_TEMP_03 | 34.6 | CRITICAL
2026-09-22 04:12:13 | WARD_B_TEMP_04 | 35.3 | CRITICAL
2026-09-22 04:12:13 | WARD_B_TEMP_05 | 37.1 | NORMAL
2026-09-22 04:12:14 | WARD_B_TEMP_01 | 38.3 | CRITICAL
2026-09-22 04:12:14 | WARD_B_TEMP_02 | 35.7 | NORMAL
2026-09-22 04:12:14 | WARD_B_TEMP_03 | 36.8 | NORMAL
2026-09-22 04:12:14 | WARD_B_TEMP_04 | 37.8 | WARNING
2026-09-22 04:12:14 | WARD_B_TEMP_05 | 34.6 | CRITICAL
2026-09-22 04:12:15 | WARD_B_TEMP_01 | 36.7 | NORMAL
2026-09-22 04:12:15 | WARD_B_TEMP_02 | 40.4 | CRITICAL
2026-09-22 04:12:15 | WARD_B_TEMP_03 | 38.5 | CRITICAL
2026-09-22 04:12:15 | WARD_B_TEMP_04 | 35.8 | NORMAL
2026-09-22 04:12:15 | WARD_B_TEMP_05 | 34.9 | CRITICAL
2026-09-22 04:12:16 | WARD_B_TEMP_01 | 39.9 | CRITICAL
2026-09-22 04:12:16 | WARD_B_TEMP_02 | 40.0 | CRITICAL
2026-09-22 04:12:16 | WARD_B_TEMP_03 | 38.9 | CRITICAL
2026-09-22 04:12:16 | WARD_B_TEMP_04 | 36.8 | NORMAL
2026-09-22 04:12:16 | WARD_B_TEMP_05 | 40.3 | CRITICAL
2026-09-22 04:12:17 | WARD_B_TEMP_01 | 39.8 | CRITICAL
2026-09-22 04:12:17 | WARD_B_TEMP_02 | 34.9 | CRITICAL
2026-09-22 04:12:17 | WARD_B_TEMP_03 | 36.6 | NORMAL
2026-09-22 04:12:17 | WARD_B_TEMP_04 | 37.0 | NORMAL
2026-09-22 04:12:17 | WARD_B_TEMP_05 | 35.4 | CRITICAL
2026-09-22 04:12:18 | WARD_B_TEMP_01 | 36.5 | NORMAL
2026-09-22 04:12:18 | WARD_B_TEMP_02 | 36.8 | NORMAL
2026-09-22 04:12:18 | WARD_B_TEMP_03 | 36.6 | NORMAL
2026-09-22 04:12:18 | WARD_B_TEMP_04 | 35.2 | CRITICAL
2026-09-22 04:12:18 | WARD_B_TEMP_05 | 36.0 | NORMAL
2026-09-22 04:12:19 | WARD_B_TEMP_01 | 38.1 | CRITICAL
2026-09-22 04:12:19 | WARD_B_TEMP_02 | 39.1 | CRITICAL
2026-09-22 04:12:19 | WARD_B_TEMP_03 | 34.5 | CRITICAL
2026-09-22 04:12:19 | WARD_B_TEMP_04 | 35.1 | CRITICAL
2026-09-22 04:12:19 | WARD_B_TEMP_05 | 36.9 | NORMAL
2026-09-22 04:12:20 | WARD_B_TEMP_01 | 39.5 | CRITICAL
2026-09-22 04:12:20 | WARD_B_TEMP_02 | 35.3 | CRITICAL
2026-09-22 04:12:20 | WARD_B_TEMP_03 | 35.5 | NORMAL
2026-09-22 04:12:20 | WARD_B_TEMP_04 | 37.2 | NORMAL
2026-09-22 04:12:20 | WARD_B_TEMP_05 | 37.6 | WARNING
2026-09-22 04:12:21 | WARD_B_TEMP_01 | 39.6 | CRITICAL
2026-09-22 04:12:21 | WARD_B_TEMP_02 | 37.7 | WARNING
2026-09-22 04:12:21 | WARD_B_TEMP_03 | 36.1 | NORMAL
2026-09-22 04:12:21 | WARD_B_TEMP_04 | 40.4 | CRITICAL
2026-09-22 04:12:21 | WARD_B_TEMP_05 | 36.9 | NORMAL
2026-09-22 04:12:22 | WARD_B_TEMP_01 | 39.8 | CRITICAL
2026-09-22 04:12:22 | WARD_B_TEMP_02 | 37.7 | WARNING
2026-09-22 04:12:22 | WARD_B_TEMP_03 | 38.2 | CRITICAL
2026-09-22 04:12:22 | WARD_B_TEMP_04 | 36.0 | NORMAL
2026-09-22 04:12:22 | WARD_B_TEMP_05 | 36.8 | NORMAL
2026-09-22 04:12:23 | WARD_B_TEMP_01 | 38.6 | CRITICAL
2026-09-22 04:12:23 | WARD_B_TEMP_02 | 38.1 | CRITICAL
2026-09-22 04:12:23 | WARD_B_TEMP_03 | 37.1 | NORMAL
2026-09-22 04:12:23 | WARD_B_TEMP_04 | 36.7 | NORMAL
2026-09-22 04:12:23 | WARD_B_TEMP_05 | 34.6 | CRITICAL
2026-09-22 04:12:24 | WARD_B_TEMP_01 | 37.9 | WARNING
2026-09-22 04:12:24 | WARD_B_TEMP_02 | 38.3 | CRITICAL
2026-09-22 04:12:24 | WARD_B_TEMP_03 | 39.3 | CRITICAL
2026-09-22 04:12:24 | WARD_B_TEMP_04 | 40.0 | CRITICAL
2026-09-22 04:12:24 | WARD_B_TEMP_05 | 36.6 | NORMAL
2026-09-22 04:12:25 | WARD_B_TEMP_01 | 35.8 | NORMAL
2026-09-22 04:12:25 | WARD_B_TEMP_02 | 35.1 | CRITICAL
2026-09-22 04:12:25 | WARD_B_TEMP_03 | 37.3 | NORMAL
2026-09-22 04:12:25 | WARD_B_TEMP_04 | 35.5 | NORMAL
2026-09-22 04:12:25 | WARD_B_TEMP_05 | 35.7 | NORMAL
2026-09-22 04:12:26 | WARD_B_TEMP_01 | 36.6 | NORMAL
2026-09-22 04:12:26 | WARD_B_TEMP_02 | 39.1 | CRITICAL
2026-09-22 04:12:26 | WARD_B_TEMP_03 | 37.5 | WARNING
2026-09-22 04:12:26 | WARD_B_TEMP_04 | 37.1 | NORMAL
2026-09-22 04:12:26 | WARD_B_TEMP_05 | 37.0 | NORMAL
2026-09-22 04:12:27 | WARD_B_TEMP_01 | 35.8 | NORMAL
2026-09-22 04:12:27 | WARD_B_TEMP_02 | 38.8 | CRITICAL
2026-09-22 04:12:27 | WARD_B_TEMP_03 | 39.4 | CRITICAL
2026-09-22 04:12:27 | WARD_B_TEMP_04 | 36.0 | NORMAL
2026-09-22 04:12:27 | WARD_B_TEMP_05 | 39.7 | CRITICAL
2026-09-22 04:12:28 | WARD_B_TEMP_01 | 39.2 | CRITICAL
2026-09-22 04:12:28 | WARD_B_TEMP_02 | 39.9 | CRITICAL
2026-09-22 04:12:28 | WARD_B_TEMP_03 | 37.0 | NORMAL
2026-09-22 04:12:28 | WARD_B_TEMP_04 | 38.4 | CRITICAL
2026-09-22 04:12:28 | WARD_B_TEMP_05 | 38.1 | CRITICAL
2026-09-22 04:12:29 | WARD_B_TEMP_01 | 35.2 | CRITICAL
2026-09-22 04:12:29 | WARD_B_TEMP_02 | 36.8 | NORMAL
2026-09-22 04:12:29 | WARD_B_TEMP_03 | 38.1 | CRITICAL
2026-09-22 04:12:29 | WARD_B_TEMP_04 | 38.4 | CRITICAL
2026-09-22 04:12:29 | WARD_B_TEMP_05 | 38.1 | CRITICAL
2026-09-22 04:12:30 | WARD_B_TEMP_01 | 40.0 | CRITICAL
2026-09-22 04:12:30 | WARD_B_TEMP_02 | 37.6 | WARNING
2026-09-22 04:12:30 | WARD_B_TEMP_03 | 39.7 | CRITICAL
2026-09-22 04:12:30 | WARD_B_TEMP_04 | 35.1 | CRITICAL
2026-09-22 04:12:30 | WARD_B_TEMP_05 | 36.9 | NORMAL
2026-09-22 04:12:31 | WARD_B_TEMP_01 | 35.8 | NORMAL
